"HID","trainpred1","trainpred2","trainpred3","trainpred4","trainpred5","trainpred6","trainpred7","trainpred8","trainpred9","trainpred10","trainpreds_mean"
70838,0.999999999995608,NA,0.99999999986822,1,0.000952860045985464,0.999328062759602,9.08527482009989e-06,0.999999999997582,0.988181254323006,0.999999837074772,0.776496788815511
70839,0.999999999940908,NA,0.999999994544194,1,0.0758974980821743,0.999745947043539,0.00146967823429032,0.999999999795035,0.997876492958897,0.999999903656261,0.786109946028366
70840,0.999999952801055,NA,0.999999999789967,1,0.118661071791542,0.9996101335882,0.0213373424386886,0.999999955195962,0.955506828224446,0.999931935484334,0.788338579923799
70841,0.999999529110463,NA,0.999999999690574,1,0.493285442108875,0.999905742361332,0.795381978281923,0.999999928602659,0.99685213238373,0.999935762265493,0.920595612756117
70842,0.999971239319495,NA,0.999999999739233,1,0.21443389295588,0.999987310000571,0.737029491020527,0.999999758839758,0.999090358338512,0.99998201777245,0.88338822977627
70843,0.997423273738483,NA,0.999999999978297,1,0.484674008658022,0.999999338476392,0.316434127280663,0.999993537005978,0.999701951842658,0.99999017449866,0.86646849016435
70844,0.998540385677816,NA,0.999999999987166,1,0.951066180533573,0.999999915330538,0.613894463329515,0.999994320204047,0.999996277786102,0.999999252816907,0.951498977296185
70845,0.999717990263917,NA,0.999999999209758,1,0.99846641569175,0.999999961362826,0.990038839469934,0.999999195077938,0.999999546905088,0.999999551157298,0.998691277682057
70846,0.999995941577426,NA,0.99999995953855,0.999999999999992,0.999999693681323,0.999999959527081,0.999999224338834,0.99999999958245,0.999999998621883,0.999995631093968,0.999998934217945
70847,0.999974465528116,0.99999970561648,NA,0.999999989096221,0.999999933282443,0.999978116235591,0.999999977915976,0.999999999990935,0.999999901509879,0.956416205973139,0.995152032794309
70848,0.998884271916738,0.999999989623975,0.470542058149906,0.999827523460746,0.999999983438996,0.99997489077125,0.999999672954159,0.999999994585123,NA,0.998856109568979,0.940898277163319
70849,0.999906795041642,0.999999999977003,0.0325859271659074,0.999711164390086,0.999999999955045,0.999999883305245,0.999999969556874,0.999999998285568,NA,0.999737791270491,0.892437947660874
70850,0.182484562696618,0.999800994696879,0.0804561965165491,0.0393722289189594,0.999999576508775,0.999999758230451,0.999985610530207,0.889090281632293,NA,0.997383466749398,0.68761918627557
