HID,Folds,BIO08_Mean,TXX_IDW1N10,BIO02_Mean,TN90P_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
158666,8,26.4575642,36.310704,8.1076011,10.56227,0.0,19.027353,628.957034,26.577752,87.895808,8.320445,1
158667,8,27.320022799999997,36.196586,7.905571999999999,10.437581,0.001139,13.705346,597.011057,24.760003,86.691575,7.507356,1
158668,8,26.9500787,36.521145,7.8546499999999995,10.318919,0.002317,9.208708,823.433596,24.270563,83.460283,7.014899,1
158669,8,27.1081764,37.047925,7.7106291,10.127306,0.002516,10.822277,824.652366,23.416619,79.215274,6.594563,1
158670,8,27.5395843,36.904737,7.9484787,10.101532,0.006987,14.814946,918.641005,23.646425,76.164992,6.066993,1
158671,8,26.5541179,35.712037,8.0991147,10.129954,0.05902,10.916733,997.889848,24.746888,73.687912,4.879414,1
158672,8,23.1970382,33.666234,8.3210977,10.254079,0.266839,13.068319,821.073282,25.342208,71.90215,3.741643,1
158673,8,24.3999976,32.421947,9.3190378,10.303783,0.494296,10.280009,683.829595,24.779391,69.60414,3.20559,1
158674,8,24.8959441,32.190401,9.2908676,10.32559,0.951807,11.097699,733.864644,22.015116,66.005942,2.994349,1
158675,8,23.7865462,32.467769,8.644555,10.413412,1.565307,16.534843,684.665753,19.348906,60.79843,2.761619,1
158676,8,21.6572001,32.992326,8.2666926,10.542068,2.080641,17.762727,641.675711,17.532084,57.611651,2.677399,1
158677,8,21.0767716,34.065402,7.8220192,10.733524,2.696543,18.101813,520.741779,15.84857,52.981364,2.64601,1
158678,8,23.7315638,36.307798,7.296952,11.102183,2.187574,19.781897,508.866885,14.830105,51.915845,3.278078,1
158679,2,26.723949800000003,39.21074,6.627302,11.697918,0.974091,22.307927,541.208619,13.588394,51.366246,4.650781,1
158680,1,26.0328552,39.530715,6.727517400000001,11.947364,1.04698,14.676998,515.992652,13.967396,54.75933,5.642524,1
158718,10,26.480772100000003,30.642481,8.9043295,12.399057,0.0,88.189525,522.113302,52.65578,66.617666,4.334875,1
158719,10,26.716378400000004,31.097051,8.7050759,12.47007,0.0,98.087958,568.632201,54.052567,72.556033,4.102668,1
158720,10,26.9678083,31.574135,8.5279144,12.070693,0.0,104.592599,603.211349,52.49061,76.030355,3.562512,1
158721,10,26.9295921,31.433256,8.156967400000001,11.98519,0.0,85.734533,524.533079,52.058245,82.324532,3.439486,1
158735,9,26.9225818,30.015394,6.2975012999999995,10.961725,0.0,7.670589,655.255778,31.953981,70.794884,11.059825,1
158736,9,27.106651,31.63909,6.582322700000001,10.944518,0.0,5.203891,574.571566,42.169632,69.804861,9.563488,1
158737,9,27.3449403,33.601034,7.2208205,10.839263,0.0,3.709873,377.545862,51.648752,69.00697,8.116673,1
158738,8,27.5714517,35.584881,8.1108692,10.716695,0.0,7.626485,275.730971,60.003798,66.697456,6.627317,1
158739,8,27.4558627,36.787446,8.7043626,10.574057,0.0,5.297564,333.259761,62.098997,64.351784,5.97279,1
158740,8,27.2466332,37.140417,9.105681,10.653819,0.0,4.144409,329.045187,59.275323,63.503442,5.799675,1
158741,8,26.8160251,37.443194,9.1425144,10.60831,0.0,2.0,291.894495,55.339113,63.618809,6.086118,1
158742,8,26.233034300000003,37.677241,9.5720613,10.588831,0.0,1.359855,310.711159,52.129556,65.074223,6.662479,1
158743,8,26.8087327,37.888925,9.7508467,10.595927,0.0,1.902991,324.769106,46.790195,66.033692,7.406525,1
158744,8,27.2946775,37.790478,10.050802000000001,10.634319,0.0,2.324191,493.328502,41.132253,69.501451,8.16923,1
158745,8,27.4713553,37.411538,9.8469273,10.633097,0.0,5.27017,571.537146,35.768613,75.568745,8.717731,1
158746,8,26.163581900000004,36.781874,9.1190113,10.615341,0.0,16.331532,1106.723302,30.580821,83.334006,8.974429,1
158747,8,25.5145127,36.150656,7.976535,10.582654,0.0,30.751414,669.646456,27.64235,87.640247,9.086483,1
158748,8,28.1046791,35.931096,7.3146379999999995,10.552003,0.0,17.499781,494.278314,25.400235,88.116899,8.385403,1
158749,8,28.357901500000004,36.088181,7.540107999999999,10.416618,0.00123,23.20123,748.850321,23.814907,86.039652,7.672279,1
158750,8,27.660427900000002,36.474781,7.336693800000001,10.288468,0.001218,10.35007,879.99893,22.814188,82.592157,7.25515,1
158751,8,28.0869773,36.820853,7.544713799999999,10.13559,0.005937,15.809052,947.360377,23.741599,78.864181,6.413064,1
158752,8,26.759990800000004,36.737598,7.9997544000000005,10.096389,0.007618,12.780906,991.14088,24.39525,75.929957,5.835598,1
158753,8,25.380139,35.457052,8.1301687,10.1881,0.071332,11.41504,894.368555,25.375861,75.465932,4.695652,1
158754,8,24.357824400000002,34.024774,8.6345876,10.285013,0.291937,13.299344,742.061229,24.724888,72.652188,3.701222,1
158755,8,25.8709517,33.046555,9.2750123,10.363137,0.65361,6.349245,684.243578,23.039934,70.070505,2.997029,1
158756,8,25.3258274,32.828062,9.0652048,10.442641,1.200649,11.62094,689.793741,20.538088,65.000262,2.745094,1
158757,8,23.117243,33.143357,8.473779500000001,10.53295,1.525022,16.445921,659.35284,18.831918,62.288147,2.631304,1
158758,8,21.1411234,33.222801,7.933401000000001,10.649909,2.411858,18.594967,570.318544,16.669937,55.371153,2.575383,1
158759,8,22.513276400000002,34.555929,7.504185,10.802212,2.488089,19.157722,499.827022,15.670097,53.088056,2.833469,1
158760,8,26.1199859,37.769991,6.764370700000001,11.313208,1.596003,23.282019,512.733536,13.903419,49.555667,3.902864,1
158761,1,26.4738923,39.636973,6.5481628999999995,11.875543,0.774954,19.160168,518.47709,13.190763,50.567596,5.425889,1
158798,10,26.3666781,30.273526,9.0750788,12.402455,0.0,80.996008,506.870794,49.539679,64.243946,5.361885,1
158799,10,26.6217173,30.725257,8.7080262,12.407181,0.0,86.053305,511.389249,53.426363,68.771353,4.342967,1
158800,10,26.9596607,31.224197,8.440862599999999,12.248233,0.0,103.110201,615.232333,54.319082,73.966773,3.74099,1
158801,10,26.9569921,31.195763,8.032535300000001,12.034055,0.0,108.215813,527.514653,52.752871,80.322528,3.736988,1
158802,9,26.726224000000002,30.82204,7.569883299999999,11.823794,0.0,113.177568,567.263605,47.991292,88.798351,4.269878,0
158816,9,26.964011699999997,31.084695,6.401023499999999,10.956863,0.0,5.419199,615.517751,38.257362,70.93182,10.018365,1
158817,9,27.198513400000003,32.889828,6.9476585,10.819794,0.0,3.082513,414.158234,48.616217,69.382792,8.382505,1
158818,8,27.5524116,34.675286,7.876334,10.759309,0.0,4.994603,270.97583,55.675936,67.561593,7.078398,1
158819,8,27.4945143,35.782445,8.630289600000001,10.651337,0.0,6.038433,337.335502,62.045255,66.465121,6.254965,1
158820,8,27.2813354,36.675144,9.2200437,10.759633,0.0,6.1135,355.253038,62.092695,64.852295,5.983923,1
158821,8,26.6844156,37.140631,9.0881204,10.667412,0.0,2.564065,321.68289,59.293734,64.646734,6.081578,1
158822,8,26.6160776,37.160772,9.220941,10.762573,0.0,2.061348,302.113099,54.394679,65.677165,6.511489,1
158823,8,26.351450899999996,37.42733,9.676807100000001,10.743573,0.0,0.678752,337.457339,48.652617,66.964795,7.079935,1
158824,8,26.6572648,37.397253,9.8384832,10.772816,0.0,3.163398,441.65038,42.400655,69.956072,8.033741,1
158825,8,27.4447974,37.135958,9.592528,10.762195,0.0,3.880139,505.10697,39.585906,72.126865,8.50298,1
158826,8,26.9330263,35.955012,8.916291099999999,10.734638,0.0,16.882425,934.013535,32.956681,79.616633,9.559399,1
158827,8,24.7629955,35.299335,8.0660186,10.677301,0.0,44.317229,807.244754,27.318488,86.492966,9.822963,1
158830,8,28.605988000000004,35.394724,7.0812073,10.474069,0.0,18.627357,798.586918,21.806187,87.352452,8.363,1
158831,8,28.6224467,36.74474,6.999171200000001,10.220308,0.0,13.803201,878.568107,22.805573,82.3467,7.338484,1
158832,8,27.777950099999998,36.87131,7.7956406000000005,10.139,0.005537,15.245054,1013.896054,24.181147,78.673026,6.320117,1
158833,8,26.2298404,36.10512,8.1913239,10.148551,0.051157,14.249982,933.874028,25.17915,75.662758,5.140102,1
158834,8,24.19293,34.792864,8.1035803,10.203925,0.1223,16.706448,830.482205,25.673174,75.379305,4.111353,1
158835,8,27.0688664,33.604642,9.055529199999999,10.290496,0.295117,10.924088,648.654492,24.390875,73.503833,3.08438,1
158836,8,25.449115900000002,33.078322,9.0950427,10.353728,0.784847,9.234796,681.098553,22.142973,69.115434,2.962748,1
158837,8,24.0414672,33.027098,8.711303599999999,10.495956,1.275569,14.416994,666.910154,20.002118,64.239415,2.718225,1
158838,8,21.5996065,33.216803,8.0280531,10.610457,1.985478,18.709281,619.203814,17.569539,58.220569,2.577783,1
158839,8,21.2513393,34.35364,7.612229600000001,10.802753,2.190148,19.668332,523.507451,15.796071,53.055971,2.858062,1
158840,8,23.688786099999998,36.667651,7.0991265,11.168709,1.675485,20.641357,502.336669,14.205722,48.599001,3.855299,1
158841,1,26.8675864,39.143681,6.5188633,11.682651,0.852206,22.229316,499.688991,12.813363,46.619817,5.210137,1
158842,1,26.549557600000004,40.130949,6.5574955,12.044603,0.469187,17.589851,474.664715,12.130603,48.171699,6.250301,1
158879,10,26.5100466,30.141184,9.2947648,12.265933,0.0,78.925424,501.349198,51.065503,63.679283,5.393863,1
158880,10,26.618109800000003,30.495872,8.878953,12.275146,0.0,73.702544,390.778172,52.30978,67.359484,4.865451,1
158881,10,26.9151186,30.940791,8.479651800000001,12.241408,0.0,96.751875,563.647727,54.709513,73.377652,4.103774,1
158882,10,26.925958100000003,31.021155,8.019350300000001,12.060406,0.0,111.364459,579.327359,53.700328,79.973994,3.976703,1
158884,9,26.645645100000003,30.453147,7.2853578,11.702003,0.0,151.196938,632.501166,44.526111,93.256408,5.091015,0
158898,9,26.947385500000003,31.443621,6.628929599999999,10.959318,0.0,1.973602,382.539949,40.961814,70.882008,9.189346,1
158899,8,27.4006874,33.528592,7.5446653,10.789681,0.0,2.058354,298.736312,50.828768,68.825395,7.438116,1
158900,8,27.4643488,35.298968,8.528274,10.718548,0.0,9.229843,311.46604,60.218504,67.397815,6.364562,1
158901,8,27.2530894,36.266444,9.2005712,10.732185,0.0,6.159249,411.340862,64.169685,66.549164,6.066979,1
158902,8,27.021693900000002,36.255091,9.3792665,10.912052,0.0,3.999338,341.585528,62.130794,65.798887,5.946858,1
158903,8,26.5863987,36.44315,8.917257600000001,10.926832,0.0,2.0,311.5067,58.60329,66.242664,6.24454,1
158904,8,26.3146773,36.83063,9.4972829,10.938226,0.0,0.911988,335.447316,53.353002,67.122088,6.634577,1
158905,8,25.280152899999997,37.081588,9.914029,10.91549,0.0,2.934712,428.261562,47.005648,68.665476,7.31276,1
158906,8,26.3924752,36.779633,9.5591086,10.888885,0.0,4.098858,519.578119,40.910796,72.185945,8.349755,1
158907,8,26.9956146,35.957566,8.8394975,10.8648,0.0,12.060026,802.409928,34.728521,76.319991,9.263908,1
158908,8,25.3534017,34.640756,8.0267894,10.742245,0.0,40.782167,876.738081,28.393921,84.824599,10.522099,1
158909,8,24.942276200000002,34.236429,6.8619844,10.730675,0.0,65.497728,491.398593,24.194954,91.146247,10.328254,1
158912,8,28.897529100000003,35.768991,6.624598199999999,10.400436,0.0,20.282728,830.663948,21.929777,85.647088,8.07472,1
158913,8,28.7852607,37.423822,7.2408547,10.081283,0.001673,12.21487,874.416471,23.659759,80.603488,6.930936,1
158914,8,26.9748406,37.519388,8.226485,10.106898,0.001949,16.889653,832.2085,24.799941,75.684757,6.102182,1
158915,8,25.907630899999997,35.425058,8.2767716,10.1532,0.060349,17.558116,873.397211,25.852893,76.349093,4.571837,1
158916,8,25.403888000000002,34.373745,8.4963523,10.270747,0.174026,16.875637,728.69601,25.18041,74.963399,3.837737,1
158917,8,25.170184900000002,33.50791,8.8611692,10.335197,0.447814,12.518268,675.526171,23.669511,71.991429,3.217076,1
158918,8,25.9133103,33.111529,9.117097900000001,10.404936,0.919661,11.997039,649.533133,21.323809,67.523634,2.940782,1
158919,8,22.4386304,33.291939,8.2613773,10.607572,1.584707,17.91874,625.587397,18.398602,61.487258,2.62935,1
158920,8,21.942611,33.762879,7.818881,10.741485,2.140832,19.70871,535.60788,16.34454,53.419024,2.632004,1
158921,8,23.1588527,34.474238,7.477926600000001,10.917427,2.342621,19.643845,489.671047,15.126869,50.589355,3.29914,1
158922,1,25.2693007,38.758411,6.7398698999999995,11.302168,0.897098,21.602308,491.666227,12.969249,44.497252,4.504305,1
158923,1,26.778488900000003,40.111533,6.4680929,12.119975,0.488043,19.758905,474.701965,12.085009,46.191932,5.889247,1
158959,10,26.2431177,29.8415,9.7285955,11.993319,0.0,156.47179,998.339168,49.473605,63.397342,6.322697,0
158960,10,26.184535,30.064431,9.6969279,12.16067,0.0,100.795715,545.367136,52.500789,62.187738,5.318127,0
158964,10,26.804424,30.843445,7.4609785,11.958371,0.0,128.528005,528.5482,52.869638,82.191552,4.156346,1
158965,9,26.699140899999996,30.557604,6.960330399999999,11.717021,0.0,130.557155,488.931062,46.313541,90.929563,4.96196,0
158980,8,27.1248649,32.23459,7.0322396,10.823017,0.0,1.798615,290.177744,46.17247,69.719268,7.733089,1
158981,8,27.565532100000002,35.002178,8.3145323,10.850535,0.0,6.164787,388.333903,57.554011,67.837317,6.426824,1
158982,8,26.9497924,35.618263,9.0893084,10.605358,0.0,7.910207,411.994955,64.897447,68.599056,6.246747,1
158983,8,27.1010477,36.086968,9.6692344,10.882082,0.0,5.397305,369.145195,63.726008,66.215334,5.937399,1
158984,8,26.595779099999998,36.459205,9.179269,10.893123,0.0,2.207806,328.898131,60.816148,65.879221,6.191177,1
158985,8,26.620442200000003,36.402653,9.245908400000001,11.032628,0.0,1.627157,303.499789,56.292957,66.79381,6.430799,1
158986,8,25.921454899999997,36.661939,9.733238400000001,11.082738,0.0,0.980099,383.232324,50.372624,68.979622,6.936632,1
158987,8,25.7100103,37.051796,9.6205608,11.203144,0.0,4.872519,579.888692,44.839014,71.20832,8.332139,1
158988,8,26.445860599999996,36.536165,8.925119200000001,11.027429,0.0,10.726155,765.847222,37.256466,73.134365,8.715827,1
158989,8,25.4265968,34.892277,8.019778599999999,10.804224,0.0,29.391189,824.851552,30.525947,82.139129,10.297734,1
158990,8,24.728540799999998,34.020874,6.8170901,10.737772,0.0,68.017855,498.122531,25.82294,88.377365,10.683124,1
158994,8,28.7459477,36.585065,6.5193937,10.240204,0.0,16.010095,879.70269,22.809743,82.548388,7.426693,1
158995,8,27.0763601,36.620531,7.831328399999999,10.178357,0.002945,15.275806,771.084818,23.909123,79.569199,6.682979,1
158996,8,27.6360989,36.186881,8.6002498,10.170192,0.024848,19.800454,762.722122,25.162578,76.927908,5.477938,1
158997,8,25.712842000000002,35.022337,8.32799,10.221074,0.117172,20.897125,800.890677,25.489829,75.154401,4.377508,1
158998,8,27.9853558,34.031191,8.926466600000001,10.290298,0.282879,17.007339,615.841591,24.395112,73.455484,3.660219,1
158999,8,25.2346867,33.532702,8.8158222,10.352029,0.577671,15.024801,673.103316,22.883268,71.020957,3.365061,1
159000,8,23.9900564,33.269531,8.7697879,10.467179,1.171088,15.95204,613.774464,20.004396,65.743591,2.8826,1
159001,8,22.262673200000002,33.328099,7.894748300000001,10.62433,1.847164,20.346239,556.282382,17.733131,59.132019,2.705924,1
159002,8,22.223948,33.951304,7.682013499999999,10.729594,2.196792,20.287841,495.286624,16.036649,53.555256,3.007797,1
159003,8,22.7719229,37.074614,7.0902413,11.143216,1.421767,20.266415,500.025918,13.829222,47.257642,4.17307,1
159004,1,25.6856111,39.351216,6.595862599999999,11.782806,0.698012,20.18454,465.074745,12.458385,45.67071,5.481811,1
159040,10,25.9852042,29.999386,9.8421456,12.089458,0.0,154.537313,761.836875,51.86807,62.192288,5.645824,0
159045,9,26.663512100000002,30.814454,6.9469621,11.903398,0.0,140.870123,513.165311,52.872122,85.05889,4.225396,0
159060,9,26.957644699999996,31.469522,6.5364361,10.887223,0.0,1.046462,400.965854,41.887293,70.709096,8.303651,1
159061,8,27.323133300000002,33.663122,7.7269405,10.825637,0.0,1.554503,300.30156,52.355753,68.901941,6.843028,1
159062,8,26.8294326,34.860741,8.9367302,10.812081,0.0,8.242534,419.487052,59.298746,68.15298,6.183899,1
159063,8,26.5802796,35.752471,9.512719,10.740092,0.0,6.030812,408.734703,65.003207,67.947952,6.09001,1
159064,8,26.615043500000002,36.116677,9.5703611,11.002283,0.0,3.148214,351.307864,63.793516,66.22985,5.909752,1
159065,8,26.487132300000003,36.242038,9.273653,10.976852,0.0,1.998713,306.972576,59.971876,66.616175,6.349097,1
159066,8,26.1132516,36.375832,9.6571697,11.051616,0.0,1.232448,347.635873,52.228109,68.358238,6.708587,1
159067,8,22.7168431,36.104245,10.080335,11.069422,0.0,7.753095,791.739466,46.244247,70.206265,7.507475,1
159068,8,25.295137500000003,35.74933,9.2006163,11.004101,0.0,10.215805,785.297365,39.345217,73.21693,8.584547,1
159069,8,25.6692385,35.06463,8.169374600000001,10.908286,0.0,23.85012,828.723485,32.800983,78.759953,9.727097,1
159070,8,24.9535413,34.279707,6.821517299999999,10.735384,0.0,49.667126,453.397081,27.69043,85.022762,10.62902,1
159075,8,27.7137501,35.935237,7.093057,10.249783,0.002323,11.847659,894.943609,23.41645,82.466559,7.121952,1
159076,8,27.5693173,36.362908,8.265192500000001,10.222465,0.003679,21.280061,682.116363,24.550836,79.571839,6.582325,1
159077,8,27.234738,35.796378,8.414363,10.223265,0.030676,23.191107,775.727346,25.580155,76.874779,5.379913,1
159078,8,27.7952864,35.192884,8.5683244,10.282631,0.124287,22.200306,693.980165,25.02364,74.550752,4.677638,1
159079,8,25.9974225,34.261306,8.5989242,10.351989,0.348932,20.280376,682.514687,23.61674,73.085684,3.854859,1
159080,8,25.4357519,33.548499,8.9386201,10.435798,0.831708,16.975266,628.667321,21.294237,69.822009,3.159597,1
159081,8,21.992392799999998,33.282157,8.0061667,10.550722,1.519548,21.334804,581.760293,18.677162,63.271337,2.827245,1
159082,8,22.0400615,33.709366,7.749142600000001,10.679558,2.067818,21.856924,510.003214,16.729725,56.885731,2.71955,1
159083,8,22.3352259,35.410827,7.5071402,10.932075,1.851556,19.461406,491.267299,14.761813,50.344376,3.647851,1
159084,1,24.0084861,37.961991,6.835891800000001,11.325602,1.122871,20.026549,472.313814,13.245176,46.366792,4.700402,1
159085,1,24.9277251,39.70997,6.6168249,11.965245,0.571238,18.977995,454.88455,12.172938,46.330428,5.882239,1
159121,10,23.2425943,29.917052,10.451056,11.95382,0.0,163.564939,1034.335636,50.378513,62.935271,6.076112,0
159122,10,27.093549000000003,30.098188,9.632905599999999,12.126446,0.0,63.21344,335.687946,53.331411,62.131871,5.273576,0
159126,9,26.523703899999997,30.624809,7.1526926,11.855419,0.0,125.506897,458.298304,51.221372,83.081632,4.620013,0
159142,8,27.0275245,32.145128,6.8283433,10.866924,0.0,1.304579,402.005076,45.098042,69.924958,7.835438,1
159143,8,27.1830714,34.349795,8.6318641,10.83069,0.0,3.886249,312.573142,55.917842,68.231049,6.382941,1
159144,8,26.242314,35.163266,9.2816583,10.783775,0.0,9.748858,419.909735,62.163898,67.946946,5.967229,1
159145,8,26.231865499999998,35.378788,9.6613938,10.971193,0.0,4.051025,386.381129,61.98375,66.725098,5.866516,1
159146,8,26.2232292,35.555266,9.531249800000001,11.103104,0.0,2.0,332.643102,59.296627,66.730742,6.01596,1
159147,8,26.277636100000002,35.756654,9.6370941,11.114106,0.0,2.099999,307.04056,53.253735,67.626135,6.482894,1
159148,8,25.3759781,35.768606,9.8503634,11.072284,0.0,3.69083,654.678537,47.044367,69.886424,7.195417,1
159149,8,25.181968,35.492238,9.4064611,11.052896,0.0,10.605729,672.924486,40.897458,73.214944,8.206379,1
159150,8,24.9115714,34.677772,8.5589178,11.013304,0.0,23.016869,1011.647676,36.70209,76.238791,9.233097,1
159151,8,25.0193453,33.782398,7.0311156,10.84506,0.0,39.271967,388.260139,29.338114,82.378005,10.542276,1
159156,8,27.861416100000003,34.676793,6.5678759,10.413552,0.0,15.405509,1113.551548,21.7894,86.767361,8.172728,1
159157,8,26.358264600000002,35.722123,7.563916999999999,10.286462,0.002566,19.084795,825.216696,24.100431,82.379756,7.020258,1
