HID	Elevation_Mean
105950	-4959.423465
105951	-4539.893296
105952	-4445.906150
105953	-4187.940554
105954	-4250.628546
105955	-4127.374022
105956	-2947.945746
105957	-3165.254391
105958	-3279.732924
105959	-1438.031758
105960	-2926.876224
105961	-3913.215368
105962	-3796.027076
105963	-3467.388157
105964	-3520.010654
105965	-3774.585947
105966	-4095.722118
105967	-4118.403881
105968	-3889.512055
105969	-4082.786081
105970	-3655.332005
105971	-3681.396010
105972	-3788.492838
105973	-3714.840997
105974	-3631.584210
105975	-3646.774694
105976	-3668.580507
105977	-3649.603465
105978	-3597.452832
105979	-3505.482954
105980	-3494.485866
105981	-3382.047685
105982	-3151.545405
105983	-3206.907297
105984	-3328.253762
105985	-3308.358352
105986	-3365.365818
105987	-3324.448612
105988	-3225.722004
105989	-3116.792530
105990	-2957.785519
105991	-3065.451061
105992	-3116.556232
105993	-3077.595264
105994	-3227.527912
105995	-3327.188002
105996	-3554.694866
105997	-3666.951722
105998	-3640.094349
105999	-3605.990752
106000	-3567.996472
106001	-3608.604940
106002	-3635.454676
106003	-3558.126990
106004	-3552.022064
106005	-3501.472673
106006	-3454.664142
106007	-3381.821852
106008	-3400.157729
106009	-3313.673844
106010	-3347.661674
106011	-3385.304757
106012	-3163.726510
106013	-2949.457656
106014	-2488.200267
106015	-2041.481478
106016	-1869.914561
106017	-2081.732015
106018	-2169.035072
106019	-1464.135216
106020	-2227.760121
106021	-2010.221089
106022	-2644.811692
106023	-2951.913662
106024	-3223.949218
106025	-3180.940698
106026	-3129.040169
106027	-1684.830777
106028	-2460.405723
106029	-2918.644417
106030	-2017.848523
106031	-4537.572926
106032	-4598.813461
106033	-4612.669922
106034	-4295.065058
106035	-4312.807576
106036	-4185.610747
106037	-2374.136542
106038	-3921.460842
106039	-3385.685825
106040	-1917.368801
106041	-3584.094502
106042	-3827.666083
106043	-4013.256370
106044	-3895.367045
106045	-3675.724628
106046	-4021.040989
106047	-4152.172501
106048	-4043.569369
106049	-4109.305483
106050	-4036.306736
106051	-3784.586795
106052	-3455.345606
106053	-3738.385805
106054	-3686.252228
106055	-3525.097343
106056	-3584.845173
106057	-3673.357325
106058	-3624.404598
106059	-3619.829700
106060	-3534.729925
106061	-3387.451488
106062	-3319.276787
106063	-2991.117399
106064	-3147.011988
106065	-3239.771187
106066	-3358.208454
106067	-3292.260592
106068	-3218.617608
106069	-3137.393400
106070	-2997.938105
106071	-3064.732280
106072	-3116.579099
106073	-3123.443458
106074	-3191.348268
106075	-3286.761162
106076	-3458.284963
106077	-3623.951461
106078	-3655.405038
106079	-3749.714478
106080	-3612.137822
106081	-3717.303259
106082	-3565.716185
106083	-3732.572747
106084	-3560.208719
106085	-3562.481321
106086	-3521.088357
106087	-3431.751950
106088	-3380.703344
106089	-3335.817918
106090	-3319.017349
106091	-3336.329565
106092	-3327.079020
106093	-3069.409493
106094	-2816.541233
106095	-2038.830989
106096	-1854.552590
106097	-1861.408841
106098	-2454.831236
106099	-2267.363712
106100	-2511.920581
106101	-2604.722490
106102	-2770.049588
106103	-3001.348973
106104	-3189.390133
106105	-3307.211348
106106	-3281.410909
106107	-2350.700362
106108	-1913.451262
106109	-3174.832240
106110	-3270.533686
106111	-2869.008451
106112	-4651.241825
106113	-4800.351336
106114	-4689.564623
106115	-4568.909380
106116	-4395.484556
106117	-4318.747592
106118	-3903.248330
106119	-3461.166587
106120	-3885.269641
106121	-2611.610806
106122	-2652.811009
106123	-3573.656302
106124	-3890.936802
106125	-3771.967043
106126	-3803.508848
106127	-3743.649736
106128	-4119.827118
106129	-4261.363159
106130	-3857.194045
106131	-4089.427362
106132	-3789.196525
106133	-3797.314762
106134	-3302.807089
106135	-3786.586438
106136	-3674.755292
106137	-3573.577029
106138	-3552.556802
106139	-3599.500498
106140	-3623.273850
106141	-3531.988472
106142	-3515.929104
106143	-3385.203321
106144	-3245.252415
106145	-2900.779346
106146	-3177.157116
106147	-3298.717369
106148	-3314.400260
106149	-3204.304813
106150	-3137.984209
106151	-3076.964266
106152	-2966.375202
106153	-3124.397421
106154	-3231.732642
106155	-3250.616291
106156	-3299.842929
106157	-3373.381689
106158	-3604.984320
106159	-3691.283946
106160	-3739.686847
106161	-3816.540158
106162	-3792.843082
106163	-3694.111814
106164	-3632.077008
106165	-3620.122357
106166	-3569.497433
106167	-3582.209152
106168	-3527.733425
106169	-3409.961388
106170	-3379.298959
106171	-3322.092405
106172	-3346.594656
106173	-3364.348525
106174	-3236.136619
106175	-3016.700602
106176	-2714.780361
106177	-1841.219327
106178	-1960.941425
106179	-2327.517621
106180	-2536.355337
106181	-2458.565485
106182	-2795.750060
106183	-2742.452555
106184	-3043.374172
106185	-3114.134950
106186	-3148.491700
106187	-3242.817115
106188	-3020.068002
106189	-1474.769345
106190	-2924.503322
106191	-3282.779070
106192	-3136.282250
106193	-4692.952944
106194	-4775.943622
106195	-4833.833158
106196	-4729.526275
106197	-4569.098568
106198	-4482.346014
106199	-4280.155389
106200	-4001.180461
106201	-4094.231589
106202	-3848.454505
106203	-3307.457304
106204	-2895.560116
106205	-3555.565475
106206	-3876.733887
106207	-3756.239308
106208	-3813.250508
106209	-3804.405180
106210	-4217.151351
106211	-4144.347222
106212	-4017.277523
106213	-4072.762353
106214	-3827.187063
106215	-3823.955901
106216	-3713.901816
106217	-3726.508812
106218	-3666.928709
106219	-3537.952259
106220	-3594.687260
106221	-3755.933269
106222	-3581.664235
106223	-3514.768100
106224	-3413.729040
106225	-3311.956385
106226	-3269.036263
106227	-2953.080711
106228	-3155.770456
106229	-3277.524317
106230	-3212.200956
106231	-3096.043153
106232	-3026.409291
106233	-3022.036664
106234	-3115.063586
106235	-3195.352120
106236	-3372.392335
106237	-3354.096632
106238	-3358.295577
106239	-3521.617919
106240	-3692.548310
106241	-3729.577786
106242	-3741.418930
106243	-3772.763512
106244	-3808.297777
106245	-3661.850588
106246	-3703.876823
106247	-3691.150964
106248	-3614.651572
106249	-3564.123065
106250	-3549.464416
106251	-3421.456619
106252	-3351.606524
106253	-3316.817587
106254	-3308.501977
106255	-3377.786920
106256	-3082.548180
106257	-3127.660692
106258	-2750.922600
106259	-1891.013905
106260	-2255.393570
106261	-2473.024435
106262	-2493.205026
106263	-2751.418392
106264	-2857.778899
106265	-2963.762957
106266	-3160.996211
106267	-3136.626018
106268	-3212.282154
106269	-3166.772594
106270	-3334.737966
106271	-3037.145351
106272	-2986.309669
106273	-3204.402430
106274	-4692.745073
106275	-4815.396329
106276	-4802.783624
106277	-4592.143334
106278	-4478.933315
106279	-4334.519801
106280	-4280.621044
106281	-4205.179462
106282	-4007.879756
106283	-4020.059450
106284	-3023.792757
106285	-3022.175007
106286	-3791.488292
106287	-3774.809742
106288	-3843.356481
106289	-3873.761950
106290	-4248.873291
106291	-4162.549858
106292	-4087.627451
106293	-3984.555968
106294	-3940.044066
106295	-3864.500997
106296	-3700.788340
106297	-3698.354110
106298	-3665.572749
106299	-3606.584039
106300	-3367.125408
106301	-3592.425820
106302	-3694.081271
106303	-3554.043133
106304	-3419.149728
106305	-3384.869782
106306	-3250.526734
106307	-3144.595911
106308	-3069.094575
106309	-3100.319969
106310	-3222.459306
106311	-3101.362858
106312	-3016.292726
106313	-2989.998418
106314	-2988.553290
106315	-3242.747097
106316	-3198.829434
106317	-3465.329591
106318	-3339.216923
106319	-3539.542218
106320	-3598.191023
106321	-3720.174890
106322	-3818.285695
106323	-3758.317439
106324	-3990.501661
106325	-3793.727500
106326	-3579.451466
106327	-3800.704936
106328	-3660.492711
106329	-3626.587254
106330	-3565.533298
106331	-3530.687683
106332	-3422.531114
106333	-3329.676305
106334	-3358.047413
106335	-3372.788891
106336	-3236.439983
106337	-3184.876235
106338	-868.457791
106339	-1338.246680
106340	-2086.364850
106341	-2353.130015
106342	-2567.653473
106343	-2596.254233
106344	-2880.973281
106345	-2966.086574
106346	-3110.384491
106347	-3061.387294
106348	-3137.122876
106349	-3181.727851
106350	-3133.225991
106351	-3257.834530
106352	-3277.092221
106353	-3092.690751
106354	-3156.999406
106355	-4818.977347
106356	-4855.274168
106357	-4814.369614
106358	-4691.260181
106359	-4558.721822
106360	-4385.757389
106361	-4274.887396
106362	-4352.907572
106363	-3412.055305
106364	-4054.934032
106365	-3983.127731
106366	-2851.216061
106367	-3525.593507
106368	-3679.833972
106369	-3743.683934
106370	-3789.810914
106371	-3915.241002
106372	-4126.569544
106373	-4041.308719
106374	-3965.656127
106375	-3986.474785
106376	-3888.703569
106377	-3722.000761
106378	-3578.471504
106379	-3680.806434
106380	-3693.753343
106381	-3598.595419
106382	-3406.302363
106383	-3665.748317
106384	-3606.823061
106385	-3487.003534
106386	-3327.536657
106387	-3355.508979
106388	-3171.687346
106389	-3047.259757
106390	-3056.157147
106391	-3151.314979
106392	-3145.895888
106393	-3000.659892
106394	-2982.160726
106395	-3048.997226
106396	-3191.587012
106397	-3326.601109
106398	-3390.358399
106399	-3438.731758
106400	-3477.236808
106401	-3578.375289
106402	-3701.690539
106403	-3805.415189
106404	-3811.428386
106405	-3948.893640
106406	-3895.787162
106407	-3751.129921
106408	-3752.847528
106409	-3782.323185
106410	-3665.531450
106411	-3617.048631
106412	-3569.677824
106413	-3556.880898
106414	-3430.443331
106415	-3362.175819
106416	-3329.132604
106417	-3370.937403
106418	-3200.346424
106419	-1895.784975
106420	-2125.570579
106421	-1469.400303
106422	-2123.387919
106423	-2401.938575
106424	-2634.550424
106425	-2745.480016
106426	-2919.616531
106427	-2990.178310
106428	-2957.057624
106429	-2889.141802
106430	-3211.129183
106431	-3285.306244
106432	-2751.160198
106433	-3114.826965
106434	-3079.869156
106435	-3243.872555
106436	-4445.047121
106437	-4754.374122
106438	-4743.697569
106439	-4616.009951
106440	-4677.364071
106441	-4505.163596
106442	-4394.353194
106443	-4274.323928
106444	-4156.669591
106445	-3444.129635
106446	-4072.165002
106447	-3893.919309
106448	-2896.895432
106449	-3463.898078
106450	-3670.848574
106451	-3779.330882
106452	-3792.491996
106453	-4005.118618
106454	-4122.109377
106455	-4076.607052
106456	-3824.160126
106457	-3927.723582
106458	-3773.902445
106459	-3625.081355
106460	-3628.410278
106461	-3659.841660
106462	-3695.865445
106463	-3539.571322
106464	-3444.395771
106465	-3672.426226
106466	-3601.460148
106467	-3254.521172
106468	-3285.126581
106469	-3312.368045
106470	-3196.448780
106471	-2889.106473
106472	-3079.326694
106473	-3198.431827
106474	-3107.243766
106475	-3015.037601
106476	-3061.905845
106477	-3144.476576
106478	-3362.275135
106479	-3354.758051
106480	-3518.381598
106481	-3456.693843
106482	-3585.730558
106483	-3530.881008
106484	-3785.489318
106485	-3779.502721
106486	-4069.828832
106487	-4019.686850
106488	-3864.680054
106489	-3855.899822
106490	-3801.488861
106491	-3723.334671
106492	-3685.291036
106493	-3578.636674
106494	-3645.528802
106495	-3521.443687
106496	-3448.774583
106497	-3423.802813
106498	-3332.121329
106499	-3252.767578
106500	-3425.585405
106501	-84.351362
106502	-1294.928865
106503	-2030.113017
106504	-2195.645126
106505	-2520.013562
106506	-2672.057404
106507	-2812.400563
106508	-2973.020375
106509	-3121.228565
106510	-3192.936306
106511	-3062.636768
106512	-3117.340547
106513	-3377.530352
106514	-3142.639935
106515	-3433.973936
106516	-3532.761867
106517	-4531.384557
106518	-4782.673470
106519	-4660.233103
106520	-4712.365243
106521	-4543.133836
106522	-4375.950030
106523	-4348.619306
106524	-4255.267975
106525	-3470.491434
106526	-4065.142044
106527	-3384.528295
106528	-4016.498146
106529	-3315.732312
106530	-3422.713241
106531	-3688.755408
106532	-3736.927087
106533	-3782.164452
106534	-4012.421101
106535	-4076.321708
106536	-4030.223260
106537	-3876.383516
106538	-3931.095899
106539	-3756.846893
106540	-3470.009871
106541	-3678.250545
106542	-3720.211347
106543	-3675.728882
106544	-3441.816798
106545	-3383.950121
106546	-3658.074428
106547	-3475.352547
106548	-3294.502490
106549	-3382.359405
106550	-3220.056252
106551	-3138.554498
106552	-2922.694178
106553	-3089.060834
106554	-3154.899874
106555	-3058.573465
106556	-3004.649032
106557	-3206.381937
106558	-3344.813561
106559	-3428.006281
106560	-3551.502528
106561	-3651.992019
106562	-3486.438050
106563	-3653.979216
106564	-3667.349666
106565	-3854.492332
106566	-3963.830979
106567	-3765.848397
106568	-3973.238234
106569	-3805.343692
106570	-3831.291142
106571	-3805.560294
106572	-3641.204883
106573	-3682.115384
106574	-3610.984091
106575	-3637.238933
106576	-3538.998888
106577	-3455.577304
106578	-3318.249463
106579	-3370.676120
106580	-3275.940126
106581	-911.411930
106582	-186.728197
106583	-1406.926099
106584	-2287.278776
106585	-2266.621369
106586	-2656.423129
106587	-2698.564511
106588	-2850.654791
106589	-3033.336656
106590	-3219.365704
106591	-2908.221653
106592	-3099.071659
106593	-3048.899936
106594	-2337.814324
106595	-2094.919728
106596	-3383.878259
106597	-3252.525521
106598	-4380.277843
106599	-4628.156234
106600	-4679.239654
106601	-4613.118948
106602	-4583.168808
106603	-4441.175417
106604	-4385.966413
106605	-4398.516702
106606	-4270.024928
106607	-3999.698942
106608	-3767.491259
106609	-2229.135483
106610	-3616.622913
106611	-3219.602794
106612	-3436.195634
106613	-3622.682177
106614	-3697.218209
106615	-3749.949006
106616	-3915.326018
106617	-4058.431539
106618	-3937.783707
106619	-3881.583012
106620	-3712.764729
106621	-3461.013385
106622	-3613.206598
106623	-3552.671161
106624	-3665.260981
106625	-3657.532324
106626	-3488.236522
106627	-3396.981988
106628	-3626.894068
106629	-3403.636748
106630	-3340.958152
106631	-3364.353117
106632	-3265.644921
106633	-3043.532360
106634	-2980.542227
106635	-3042.104569
106636	-3169.272928
106637	-2998.187534
106638	-3110.939121
106639	-3166.591284
106640	-3405.007209
106641	-3520.578631
106642	-3759.802592
106643	-3591.367027
106644	-3596.270999
106645	-3636.756603
106646	-3827.378682
106647	-3834.770300
106648	-3953.777713
106649	-3751.165146
106650	-3886.623106
106651	-3756.415106
106652	-3858.606452
106653	-3553.958206
106654	-3724.326870
106655	-3645.019125
106656	-3711.033266
106657	-3602.097537
106658	-3443.840912
106659	-3473.648846
106660	-3377.162558
106661	-3303.539925
106662	-3478.783251
106663	57.506773
106664	-724.606621
106665	-1752.124944
106666	-2434.812257
106667	-2362.565083
106668	-2698.599033
106669	-2782.688599
106670	-2798.403722
106671	-3017.069022
106672	-3021.507108
106673	-3056.300755
106674	-2801.816767
106675	-1785.383690
106676	-1501.256851
106677	-2874.055680
106678	-3284.404459
106679	-3695.900297
106680	-4224.868862
106681	-4596.855977
106682	-4505.605934
106683	-4650.794944
106684	-4456.993921
106685	-4434.330417
106686	-4404.150610
106687	-4315.818167
106688	-4085.871097
106689	-3615.699454
106690	-3389.721200
106691	-3589.130584
106692	-3465.300213
106693	-3191.455583
106694	-3303.035910
106695	-3567.080066
106696	-3694.294000
106697	-3906.160956
106698	-3993.640950
106699	-4030.870080
106700	-3924.132154
106701	-3865.200736
106702	-3733.025467
106703	-3471.709822
106704	-3669.696799
106705	-3663.398002
106706	-3584.982183
106707	-3596.691507
106708	-3433.528201
106709	-3540.193406
106710	-3529.157664
106711	-3363.821104
106712	-3354.894034
106713	-3267.647811
106714	-3160.691342
106715	-3037.424588
106716	-3005.407185
106717	-3059.350266
106718	-3039.803539
106719	-3089.769617
106720	-3162.487088
106721	-3298.916495
106722	-3547.817742
106723	-3579.949188
106724	-3616.299969
106725	-3609.450752
106726	-3684.060517
106727	-3785.322742
106728	-3882.413608
106729	-4005.802070
106730	-3881.380018
106731	-3985.998296
106732	-3949.627376
106733	-3853.849634
106734	-3754.907720
106735	-3600.149889
106736	-3739.316088
106737	-3664.810697
106738	-3684.306624
106739	-3607.919110
106740	-3530.182246
106741	-3401.171001
106742	-3349.889180
106743	-3263.888784
106744	-2483.623548
106745	-46.339942
106746	-1018.576250
106747	-2204.260372
106748	-2567.298909
106749	-2510.612388
106750	-2722.040180
106751	-2819.370245
106752	-2877.341666
106753	-3149.529552
106754	-3142.620365
106755	-2653.528396
106756	-2117.358031
106757	-1504.829814
106758	-1794.940009
106759	-3241.972896
106760	-4182.965355
106761	-4451.366604
106762	-4520.429070
106763	-4629.079730
106764	-4573.311532
106765	-4460.658914
106766	-4472.779692
106767	-4242.351388
106768	-4173.902219
106769	-4097.341171
106770	-3800.915214
106771	-3604.326551
106772	-3942.475993
106773	-3563.787723
106774	-3235.234410
106775	-3202.506478
106776	-3531.732673
106777	-3734.568747
106778	-3936.941557
106779	-4047.394742
106780	-4029.618028
106781	-3930.403455
106782	-3850.820093
106783	-3573.188356
106784	-3622.062565
106785	-3629.623596
106786	-3712.935277
106787	-3665.137674
106788	-3568.854600
106789	-3364.944589
106790	-3477.871803
106791	-3445.792051
106792	-3381.667233
106793	-3260.351876
106794	-3209.106087
106795	-3087.995034
106796	-3017.516579
106797	-3014.909087
106798	-3086.035987
106799	-3036.834613
